,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
4194,Go Ahead Eagles,Eredivisie,Netherlands,Finn Stokkers,https://www.transfermarkt.com/finn-stokkers/profil/spieler/241486,Centre-Forward,27,Netherlands,0,0,0,0
4195,Go Ahead Eagles,Eredivisie,Netherlands,Rashaan Fernandes,https://www.transfermarkt.com/rashaan-fernandes/profil/spieler/315130,Left Winger,25,Netherlands,16,7,0,60
4196,Go Ahead Eagles,Eredivisie,Netherlands,Darío Serra,https://www.transfermarkt.com/dario-serra/profil/spieler/834768,Left Winger,20,Spain,18,1,0,20
4197,Almere City FC,Eredivisie,Netherlands,Nordin Bakker,https://www.transfermarkt.com/nordin-bakker/profil/spieler/534015,Goalkeeper,26,Netherlands,18,16,0,1440
4198,Almere City FC,Eredivisie,Netherlands,Samuel Sahin-Radlinger,https://www.transfermarkt.com/samuel-sahin-radlinger/profil/spieler/77563,Goalkeeper,31,Austria,14,2,0,180
4199,Almere City FC,Eredivisie,Netherlands,Stijn Keller,https://www.transfermarkt.com/stijn-keller/profil/spieler/458417,Goalkeeper,23,Switzerland,12,0,0,0
4200,Almere City FC,Eredivisie,Netherlands,Joël van der Wilt,https://www.transfermarkt.com/joel-van-der-wilt/profil/spieler/928573,Goalkeeper,19,Netherlands,10,0,0,0
4201,Almere City FC,Eredivisie,Netherlands,Loïc Mbe Soh,https://www.transfermarkt.com/loic-mbe-soh/profil/spieler/463610,Centre-Back,22,France,14,13,1,911
4202,Almere City FC,Eredivisie,Netherlands,Sherel Floranus,https://www.transfermarkt.com/sherel-floranus/profil/spieler/315211,Right-Back,25,Curacao,14,13,0,1124
4203,Almere City FC,Eredivisie,Netherlands,Damian van Bruggen,https://www.transfermarkt.com/damian-van-bruggen/profil/spieler/241420,Centre-Back,27,Netherlands,16,15,0,1132
4204,Almere City FC,Eredivisie,Netherlands,Théo Barbet,https://www.transfermarkt.com/theo-barbet/profil/spieler/484987,Centre-Back,22,France,14,13,0,883
4205,Almere City FC,Eredivisie,Netherlands,Hamdi Akujobi,https://www.transfermarkt.com/hamdi-akujobi/profil/spieler/590773,Right-Back,23,Netherlands,8,8,0,627
4206,Almere City FC,Eredivisie,Netherlands,Joey Jacobs,https://www.transfermarkt.com/joey-jacobs/profil/spieler/361124,Centre-Back,23,Netherlands,18,12,2,945
4207,Almere City FC,Eredivisie,Netherlands,Manel Royo,https://www.transfermarkt.com/manel-royo/profil/spieler/351216,Left-Back,29,Spain,18,13,1,753
4208,Almere City FC,Eredivisie,Netherlands,Christopher Mamengi,https://www.transfermarkt.com/christopher-mamengi/profil/spieler/477249,Centre-Back,22,Netherlands,12,10,0,106
4209,Almere City FC,Eredivisie,Netherlands,Thomas Poll,https://www.transfermarkt.com/thomas-poll/profil/spieler/480457,Left-Back,22,Netherlands,3,0,0,0
4210,Almere City FC,Eredivisie,Netherlands,Peer Koopmeiners,https://www.transfermarkt.com/peer-koopmeiners/profil/spieler/361074,Defensive Midfield,23,Netherlands,18,18,0,1576
4211,Almere City FC,Eredivisie,Netherlands,Stije Resink,https://www.transfermarkt.com/stije-resink/profil/spieler/793099,Central Midfield,20,Netherlands,18,17,0,1282
4212,Almere City FC,Eredivisie,Netherlands,Jochem Ritmeester van de Kamp,https://www.transfermarkt.com/jochem-ritmeester-van-de-kamp/profil/spieler/865281,Central Midfield,20,Netherlands,17,16,2,957
4213,Almere City FC,Eredivisie,Netherlands,Lance Duijvestijn,https://www.transfermarkt.com/lance-duijvestijn/profil/spieler/378316,Attacking Midfield,24,Netherlands,18,16,1,559
4214,Almere City FC,Eredivisie,Netherlands,Álvaro Peña,https://www.transfermarkt.com/alvaro-pena/profil/spieler/156887,Defensive Midfield,32,Spain,12,10,1,412
4215,Almere City FC,Eredivisie,Netherlands,Pascu,https://www.transfermarkt.com/pascu/profil/spieler/547354,Attacking Midfield,23,Spain,18,3,0,93
4216,Almere City FC,Eredivisie,Netherlands,Marcelencio Esajas,https://www.transfermarkt.com/marcelencio-esajas/profil/spieler/706896,Central Midfield,21,Netherlands,11,2,0,55
4217,Almere City FC,Eredivisie,Netherlands,Danny Post,https://www.transfermarkt.com/danny-post/profil/spieler/90343,Defensive Midfield,34,Netherlands,11,2,1,119
4218,Almere City FC,Eredivisie,Netherlands,Milan Corryn,https://www.transfermarkt.com/milan-corryn/profil/spieler/338632,Attacking Midfield,24,Belgium,7,2,1,20
4219,Almere City FC,Eredivisie,Netherlands,Yoann Cathline,https://www.transfermarkt.com/yoann-cathline/profil/spieler/782476,Left Winger,21,France,14,13,3,465
4220,Almere City FC,Eredivisie,Netherlands,Anthony Limbombe,https://www.transfermarkt.com/anthony-limbombe/profil/spieler/140803,Left Winger,29,Belgium,3,3,0,185
4221,Almere City FC,Eredivisie,Netherlands,Yann Kitala,https://www.transfermarkt.com/yann-kitala/profil/spieler/395677,Centre-Forward,25,DR Congo,15,12,2,419
4222,Almere City FC,Eredivisie,Netherlands,Thomas Robinet,https://www.transfermarkt.com/thomas-robinet/profil/spieler/290615,Centre-Forward,27,France,18,18,7,1553
4223,Almere City FC,Eredivisie,Netherlands,Kornelius Hansen,https://www.transfermarkt.com/kornelius-hansen/profil/spieler/432698,Centre-Forward,22,Norway,15,13,5,783
4224,Almere City FC,Eredivisie,Netherlands,Faiz Mattoir,https://www.transfermarkt.com/faiz-mattoir/profil/spieler/730573,Left Winger,23,Comoros,0,0,0,0
4225,Almere City FC,Eredivisie,Netherlands,Rajiv van La Parra,https://www.transfermarkt.com/rajiv-van-la-parra/profil/spieler/77001,Left Winger,32,Netherlands,18,17,1,1115
4226,Almere City FC,Eredivisie,Netherlands,Bradly van Hoeven,https://www.transfermarkt.com/bradly-van-hoeven/profil/spieler/361071,Left Winger,23,Netherlands,12,0,0,0
4227,Almere City FC,Eredivisie,Netherlands,Jeffry Puriel,https://www.transfermarkt.com/jeffry-puriel/profil/spieler/667263,Left Winger,21,Netherlands,10,2,0,32
4228,Heracles Almelo,Eredivisie,Netherlands,Michael Brouwer,https://www.transfermarkt.com/michael-brouwer/profil/spieler/231650,Goalkeeper,30,Netherlands,17,16,0,1440
4229,Heracles Almelo,Eredivisie,Netherlands,Fabian de Keijzer,https://www.transfermarkt.com/fabian-de-keijzer/profil/spieler/462285,Goalkeeper,23,Netherlands,16,1,0,90
4230,Heracles Almelo,Eredivisie,Netherlands,Robin Jalving,https://www.transfermarkt.com/robin-jalving/profil/spieler/463526,Goalkeeper,23,Netherlands,17,0,0,0
4231,Heracles Almelo,Eredivisie,Netherlands,Timo Jansink,https://www.transfermarkt.com/timo-jansink/profil/spieler/703778,Goalkeeper,20,Netherlands,1,0,0,0
4232,Heracles Almelo,Eredivisie,Netherlands,Justin Hoogma,https://www.transfermarkt.com/justin-hoogma/profil/spieler/411287,Centre-Back,25,Netherlands,15,15,1,1281
4233,Heracles Almelo,Eredivisie,Netherlands,Stijn Bultman,https://www.transfermarkt.com/stijn-bultman/profil/spieler/936571,Centre-Back,18,Netherlands,16,10,0,776
4234,Heracles Almelo,Eredivisie,Netherlands,Jetro Willems,https://www.transfermarkt.com/jetro-willems/profil/spieler/146258,Left-Back,29,Netherlands,16,12,0,781
4235,Heracles Almelo,Eredivisie,Netherlands,Ruben Roosken,https://www.transfermarkt.com/ruben-roosken/profil/spieler/538963,Left-Back,23,Netherlands,17,15,0,812
4236,Heracles Almelo,Eredivisie,Netherlands,Jannes Wieckhoff,https://www.transfermarkt.com/jannes-wieckhoff/profil/spieler/447801,Right-Back,23,Germany,16,8,0,664
4237,Heracles Almelo,Eredivisie,Netherlands,Sven Sonnenberg,https://www.transfermarkt.com/sven-sonnenberg/profil/spieler/339151,Centre-Back,24,Germany,17,13,1,909
4238,Heracles Almelo,Eredivisie,Netherlands,Navajo Bakboord,https://www.transfermarkt.com/navajo-bakboord/profil/spieler/339330,Right-Back,24,Suriname,12,10,0,825
4239,Heracles Almelo,Eredivisie,Netherlands,Sava-Arangel Cestic,https://www.transfermarkt.com/sava-arangel-cestic/profil/spieler/464906,Centre-Back,22,Serbia,17,4,0,118
4240,Heracles Almelo,Eredivisie,Netherlands,Sylian Mokono,https://www.transfermarkt.com/sylian-mokono/profil/spieler/150663,Right-Back,24,Netherlands,7,0,0,0
4241,Heracles Almelo,Eredivisie,Netherlands,Chiel Olde Keizer,https://www.transfermarkt.com/chiel-olde-keizer/profil/spieler/703775,Left-Back,20,Netherlands,1,0,0,0
4242,Heracles Almelo,Eredivisie,Netherlands,Brian De Keersmaecker,https://www.transfermarkt.com/brian-de-keersmaecker/profil/spieler/429916,Defensive Midfield,23,Belgium,17,17,1,1527
4243,Heracles Almelo,Eredivisie,Netherlands,Anas Ouahim,https://www.transfermarkt.com/anas-ouahim/profil/spieler/240889,Attacking Midfield,26,Morocco,17,17,2,1232
4244,Heracles Almelo,Eredivisie,Netherlands,Thomas Bruns,https://www.transfermarkt.com/thomas-bruns/profil/spieler/172202,Central Midfield,31,Netherlands,15,14,0,743
4245,Heracles Almelo,Eredivisie,Netherlands,Marko Vejinovic,https://www.transfermarkt.com/marko-vejinovic/profil/spieler/59594,Defensive Midfield,33,Netherlands,17,10,0,418
4246,Heracles Almelo,Eredivisie,Netherlands,Sem Scheperman,https://www.transfermarkt.com/sem-scheperman/profil/spieler/618083,Defensive Midfield,21,Netherlands,17,14,0,315
4247,Heracles Almelo,Eredivisie,Netherlands,Melih Ibrahimoglu,https://www.transfermarkt.com/melih-ibrahimoglu/profil/spieler/391555,Attacking Midfield,23,Turkey,4,0,0,0
4248,Heracles Almelo,Eredivisie,Netherlands,Emil Hansson,https://www.transfermarkt.com/emil-hansson/profil/spieler/276002,Left Winger,25,Sweden,17,17,4,1380
4249,Heracles Almelo,Eredivisie,Netherlands,Nikolai Laursen,https://www.transfermarkt.com/nikolai-laursen/profil/spieler/290555,Right Winger,25,Denmark,0,0,0,0
4250,Heracles Almelo,Eredivisie,Netherlands,Bryan Limbombe,https://www.transfermarkt.com/bryan-limbombe/profil/spieler/502288,Left Winger,22,Belgium,17,15,1,847
4251,Heracles Almelo,Eredivisie,Netherlands,Mohamed Sankoh,https://www.transfermarkt.com/mohamed-sankoh/profil/spieler/572919,Centre-Forward,20,Netherlands,15,14,4,810
4252,Heracles Almelo,Eredivisie,Netherlands,Jizz Hornkamp,https://www.transfermarkt.com/jizz-hornkamp/profil/spieler/185817,Centre-Forward,25,Netherlands,1,1,0,45
4253,Heracles Almelo,Eredivisie,Netherlands,Abdenego Nankishi,https://www.transfermarkt.com/abdenego-nankishi/profil/spieler/455662,Left Winger,21,Germany,13,10,3,341
4254,Heracles Almelo,Eredivisie,Netherlands,Mario Engels,https://www.transfermarkt.com/mario-engels/profil/spieler/93637,Centre-Forward,30,Germany,17,17,3,1023
4255,Heracles Almelo,Eredivisie,Netherlands,Antonio Satriano,https://www.transfermarkt.com/antonio-satriano/profil/spieler/679414,Centre-Forward,20,Italy,15,6,0,159
4256,Heracles Almelo,Eredivisie,Netherlands,Lasse Wehmeyer,https://www.transfermarkt.com/lasse-wehmeyer/profil/spieler/618102,Left Winger,21,Germany,13,7,0,199
4257,Heracles Almelo,Eredivisie,Netherlands,Diego van Oorschot,https://www.transfermarkt.com/diego-van-oorschot/profil/spieler/989998,Centre-Forward,18,Netherlands,8,3,0,14
4258,PEC Zwolle,Eredivisie,Netherlands,Jasper Schendelaar,https://www.transfermarkt.com/jasper-schendelaar/profil/spieler/361082,Goalkeeper,23,Netherlands,17,16,0,1440
4259,PEC Zwolle,Eredivisie,Netherlands,Kenneth Vermeer,https://www.transfermarkt.com/kenneth-vermeer/profil/spieler/30290,Goalkeeper,37,Netherlands,9,0,0,0
4260,PEC Zwolle,Eredivisie,Netherlands,Mike Hauptmeijer,https://www.transfermarkt.com/mike-hauptmeijer/profil/spieler/297373,Goalkeeper,26,Netherlands,17,1,0,90
4261,PEC Zwolle,Eredivisie,Netherlands,Duke Verduin,https://www.transfermarkt.com/duke-verduin/profil/spieler/933570,Goalkeeper,20,Netherlands,8,0,0,0
4262,PEC Zwolle,Eredivisie,Netherlands,Lennart Czyborra,https://www.transfermarkt.com/lennart-czyborra/profil/spieler/309393,Left-Back,24,Germany,5,4,0,184
4263,PEC Zwolle,Eredivisie,Netherlands,Anselmo García MacNulty,https://www.transfermarkt.com/anselmo-garcia-macnulty/profil/spieler/631904,Centre-Back,20,Ireland,17,15,0,1079
4264,PEC Zwolle,Eredivisie,Netherlands,Sam Kersten,https://www.transfermarkt.com/sam-kersten/profil/spieler/430797,Centre-Back,25,Netherlands,17,17,0,1530
4265,PEC Zwolle,Eredivisie,Netherlands,Thomas Lam,https://www.transfermarkt.com/thomas-lam/profil/spieler/131821,Centre-Back,30,Finland,14,14,0,1150
4266,PEC Zwolle,Eredivisie,Netherlands,Anouar El Azzouzi,https://www.transfermarkt.com/anouar-el-azzouzi/profil/spieler/593774,Centre-Back,22,Morocco,14,5,0,97
4267,PEC Zwolle,Eredivisie,Netherlands,Daijiro Chirino,https://www.transfermarkt.com/daijiro-chirino/profil/spieler/611816,Centre-Back,21,Curacao,3,0,0,0
4268,PEC Zwolle,Eredivisie,Netherlands,Luis Görlich,https://www.transfermarkt.com/luis-gorlich/profil/spieler/443746,Right-Back,23,Germany,13,0,0,0
4269,PEC Zwolle,Eredivisie,Netherlands,Bart van Hintum,https://www.transfermarkt.com/bart-van-hintum/profil/spieler/57328,Centre-Back,36,Netherlands,3,3,0,180
4270,PEC Zwolle,Eredivisie,Netherlands,Bram van Polen,https://www.transfermarkt.com/bram-van-polen/profil/spieler/41583,Centre-Back,38,Netherlands,16,15,0,1305
4271,PEC Zwolle,Eredivisie,Netherlands,Damian van der Haar,https://www.transfermarkt.com/damian-van-der-haar/profil/spieler/640558,Centre-Back,19,Netherlands,14,7,0,75
4272,PEC Zwolle,Eredivisie,Netherlands,Christian Bos,https://www.transfermarkt.com/christian-bos/profil/spieler/946860,Right-Back,18,Netherlands,1,0,0,0
4273,PEC Zwolle,Eredivisie,Netherlands,Younes Namli,https://www.transfermarkt.com/younes-namli/profil/spieler/227039,Attacking Midfield,29,Denmark,17,17,3,1464
4274,PEC Zwolle,Eredivisie,Netherlands,Ryan Thomas,https://www.transfermarkt.com/ryan-thomas/profil/spieler/203357,Central Midfield,29,New Zealand,8,7,0,340
4275,PEC Zwolle,Eredivisie,Netherlands,Davy van den Berg,https://www.transfermarkt.com/davy-van-den-berg/profil/spieler/361066,Central Midfield,23,Netherlands,17,17,3,1483
4276,PEC Zwolle,Eredivisie,Netherlands,Zico Buurmeester,https://www.transfermarkt.com/zico-buurmeester/profil/spieler/595940,Central Midfield,21,Netherlands,17,17,0,1446
4277,PEC Zwolle,Eredivisie,Netherlands,Eliano Reijnders,https://www.transfermarkt.com/eliano-reijnders/profil/spieler/538057,Attacking Midfield,23,Netherlands,17,17,1,1200
4278,PEC Zwolle,Eredivisie,Netherlands,Odysseus Velanas,https://www.transfermarkt.com/odysseus-velanas/profil/spieler/360520,Attacking Midfield,25,Netherlands,17,15,2,803
4279,PEC Zwolle,Eredivisie,Netherlands,Dean Huiberts,https://www.transfermarkt.com/dean-huiberts/profil/spieler/530258,Central Midfield,23,Netherlands,15,4,0,92
4280,PEC Zwolle,Eredivisie,Netherlands,Anthony Fontana,https://www.transfermarkt.com/anthony-fontana/profil/spieler/447216,Attacking Midfield,24,United States,13,1,0,21
4281,PEC Zwolle,Eredivisie,Netherlands,Samir Lagsir,https://www.transfermarkt.com/samir-lagsir/profil/spieler/564620,Attacking Midfield,20,Netherlands,0,0,0,0
4282,PEC Zwolle,Eredivisie,Netherlands,Nick Fichtinger,https://www.transfermarkt.com/nick-fichtinger/profil/spieler/806384,Defensive Midfield,19,Netherlands,9,1,0,22
4283,PEC Zwolle,Eredivisie,Netherlands,Mohamed Oukhattou,https://www.transfermarkt.com/mohamed-oukhattou/profil/spieler/1073955,Attacking Midfield,18,Netherlands,1,0,0,0
4284,PEC Zwolle,Eredivisie,Netherlands,Ferdy Druijf,https://www.transfermarkt.com/ferdy-druijf/profil/spieler/360519,Centre-Forward,25,Netherlands,14,14,5,904
4285,PEC Zwolle,Eredivisie,Netherlands,Nico Serrano,https://www.transfermarkt.com/nico-serrano/profil/spieler/668183,Left Winger,20,Spain,17,11,0,189
4286,PEC Zwolle,Eredivisie,Netherlands,Lennart Thy,https://www.transfermarkt.com/lennart-thy/profil/spieler/23553,Centre-Forward,31,Germany,15,15,6,1093
4287,PEC Zwolle,Eredivisie,Netherlands,Tolis Vellios,https://www.transfermarkt.com/tolis-vellios/profil/spieler/124495,Centre-Forward,31,Greece,17,15,3,589
4288,PEC Zwolle,Eredivisie,Netherlands,Divaio Bobson,https://www.transfermarkt.com/divaio-bobson/profil/spieler/648887,Right Winger,19,Netherlands,8,3,0,51
